,row,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal,zdisambPositionAmb,zdisambPositionUnamb,zdisambPosition_0idx,lg_freq,len,spillover_1,spillover_2
903,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,letter,letter,3,4.770501136779785,6.0,7.0,5.0,13.17508167482833,6,1.2124993801116943,11.788376808166504
904,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,to,to,4,0.4998581707477569,6.0,7.0,5.0,21.53676655844732,2,4.770501136779785,1.2124993801116943
905,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,his,his,5,2.665600299835205,6.0,7.0,5.0,18.80531878371456,3,0.4998581707477569,4.770501136779785
906,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,boss,boss,6,4.216573715209961,6.0,7.0,5.0,12.257093144491057,4,2.665600299835205,0.4998581707477569
907,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,before,before,7,5.967584609985352,6.0,7.0,5.0,16.64144498794685,6,4.216573715209961,2.665600299835205
908,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,rushing,rushing,8,9.605518341064451,6.0,7.0,5.0,10.569855608330949,7,5.967584609985352,4.216573715209961
909,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,out,out,9,2.19004487991333,6.0,7.0,5.0,17.936706943811505,3,9.605518341064451,5.967584609985352
910,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,of,of,10,1.3928141593933103,6.0,7.0,5.0,21.582058346977156,2,2.19004487991333,9.605518341064451
911,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,the,the,11,0.6315538287162781,6.0,7.0,5.0,22.63220803141205,3,1.3928141593933103,2.19004487991333
912,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,office,office,12,2.1343119144439697,6.0,7.0,5.0,14.783663316492223,6,0.6315538287162781,1.3928141593933103
913,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,to,to,13,1.991662859916687,6.0,7.0,5.0,21.53676655844732,2,2.1343119144439697,0.6315538287162781
914,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,catch,catch,14,5.157876014709473,6.0,7.0,5.0,13.03221795817806,5,1.991662859916687,2.1343119144439697
915,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,his,his,15,2.736102104187012,6.0,7.0,5.0,18.80531878371456,3,5.157876014709473,1.991662859916687
916,48,25,PREP_DAT,False,Jake delivered a letter to his boss before rushing out of the office to catch his train.,train..,train.,16,3.717355728149414,6.0,7.0,5.0,12.681897226786235,6,2.736102104187012,5.157876014709473
917,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,Jake,Jake,0,14.115623474121094,6.0,7.0,5.0,10.4189067312579,4,NA,NA
918,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,delivered,delivered,1,11.788376808166504,6.0,7.0,5.0,12.236911111444602,9,14.115623474121094,NA
919,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,a,a,2,1.2124993801116943,6.0,7.0,5.0,21.49714088771862,1,11.788376808166504,14.115623474121094
920,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,letter,letter,3,4.770501136779785,6.0,7.0,5.0,13.17508167482833,6,1.2124993801116943,11.788376808166504
921,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,his,his,4,7.221850872039795,6.0,7.0,5.0,18.80531878371456,3,4.770501136779785,1.2124993801116943
922,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,boss,boss,5,4.839167594909668,6.0,7.0,5.0,12.257093144491057,4,7.221850872039795,4.770501136779785
923,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,before,before,6,8.532838821411133,6.0,7.0,5.0,16.64144498794685,6,4.839167594909668,7.221850872039795
924,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,rushing,rushing,7,9.830089569091797,6.0,7.0,5.0,10.569855608330949,7,8.532838821411133,4.839167594909668
925,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,out,out,8,2.274874687194824,6.0,7.0,5.0,17.936706943811505,3,9.830089569091797,8.532838821411133
926,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,of,of,9,1.566126585006714,6.0,7.0,5.0,21.582058346977156,2,2.274874687194824,9.830089569091797
927,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,the,the,10,0.5518149137496948,6.0,7.0,5.0,22.63220803141205,3,1.566126585006714,2.274874687194824
928,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,office,office,11,2.118499279022217,6.0,7.0,5.0,14.783663316492223,6,0.5518149137496948,1.566126585006714
929,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,to,to,12,1.7633565664291382,6.0,7.0,5.0,21.53676655844732,2,2.118499279022217,0.5518149137496948
930,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,catch,catch,13,5.43511962890625,6.0,7.0,5.0,13.03221795817806,5,1.7633565664291382,2.118499279022217
931,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,his,his,14,2.681898832321167,6.0,7.0,5.0,18.80531878371456,3,5.43511962890625,1.7633565664291382
932,49,25,PREP_DAT,True,Jake delivered a letter his boss before rushing out of the office to catch his train.,train..,train.,15,3.752473056316376,6.0,7.0,5.0,12.681897226786235,6,2.681898832321167,5.43511962890625
933,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",In,In,0,9.352489471435549,13.0,14.0,12.0,21.07175301336648,2,NA,NA
934,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",a,a,1,2.491583108901977,13.0,14.0,12.0,21.49714088771862,1,9.352489471435549,NA
935,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",rush,rush,2,6.649272918701172,13.0,14.0,12.0,12.026523442519766,4,2.491583108901977,9.352489471435549
936,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",to,to,3,0.2613478600978851,13.0,14.0,12.0,21.53676655844732,2,6.649272918701172,2.491583108901977
937,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",catch,catch,4,4.584543704986572,13.0,14.0,12.0,13.03221795817806,5,0.2613478600978851,6.649272918701172
938,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",the,the,5,3.6255829334259033,13.0,14.0,12.0,22.63220803141205,3,4.584543704986572,0.2613478600978851
939,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.","train.,","train,",6,6.41935658454895,13.0,14.0,12.0,12.681897226786235,6,3.6255829334259033,4.584543704986572
940,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",Alex,Alex,7,7.629128456115723,13.0,14.0,12.0,11.391243589427445,4,6.41935658454895,3.6255829334259033
941,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",tossed,tossed,8,9.3029146194458,13.0,14.0,12.0,10.336506559810257,6,7.629128456115723,6.41935658454895
942,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",his,his,9,1.705837965011597,13.0,14.0,12.0,18.80531878371456,3,9.3029146194458,7.629128456115723
943,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",jacket,jacket,10,4.54457950592041,13.0,14.0,12.0,12.12088584278779,6,1.705837965011597,9.3029146194458
944,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",to,to,11,3.181900978088379,13.0,14.0,12.0,21.53676655844732,2,4.54457950592041,1.705837965011597
945,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",his,his,12,2.5046141147613525,13.0,14.0,12.0,18.80531878371456,3,3.181900978088379,4.54457950592041
946,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.","friend.,","friend,",13,5.463562846183777,13.0,14.0,12.0,14.290738862439348,7,2.5046141147613525,3.181900978088379
947,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",hoping,hoping,14,5.509159088134766,13.0,14.0,12.0,11.978352958165145,6,5.463562846183777,2.5046141147613525
948,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",to,to,15,0.8367148637771606,13.0,14.0,12.0,21.53676655844732,2,5.509159088134766,5.463562846183777
949,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",retrieve,retrieve,16,6.385272979736328,13.0,14.0,12.0,9.731319031025064,8,0.8367148637771606,5.509159088134766
950,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",it,it,17,0.9028416275978088,13.0,14.0,12.0,19.95812078246488,2,6.385272979736328,0.8367148637771606
951,50,26,PREP_DAT,False,"In a rush to catch the train, Alex tossed his jacket to his friend, hoping to retrieve it later.",later..,later.,18,5.049771845340729,13.0,14.0,12.0,15.547948852367798,6,0.9028416275978088,6.385272979736328
952,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",In,In,0,9.352489471435549,13.0,14.0,12.0,21.07175301336648,2,NA,NA
953,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",a,a,1,2.491583108901977,13.0,14.0,12.0,21.49714088771862,1,9.352489471435549,NA
954,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",rush,rush,2,6.649272918701172,13.0,14.0,12.0,12.026523442519766,4,2.491583108901977,9.352489471435549
955,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",to,to,3,0.2613478600978851,13.0,14.0,12.0,21.53676655844732,2,6.649272918701172,2.491583108901977
956,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",catch,catch,4,4.584543704986572,13.0,14.0,12.0,13.03221795817806,5,0.2613478600978851,6.649272918701172
957,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",the,the,5,3.6255829334259033,13.0,14.0,12.0,22.63220803141205,3,4.584543704986572,0.2613478600978851
958,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.","train.,","train,",6,6.41935658454895,13.0,14.0,12.0,12.681897226786235,6,3.6255829334259033,4.584543704986572
959,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",Alex,Alex,7,7.629128456115723,13.0,14.0,12.0,11.391243589427445,4,6.41935658454895,3.6255829334259033
960,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",tossed,tossed,8,9.3029146194458,13.0,14.0,12.0,10.336506559810257,6,7.629128456115723,6.41935658454895
961,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",his,his,9,1.705837965011597,13.0,14.0,12.0,18.80531878371456,3,9.3029146194458,7.629128456115723
962,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",jacket,jacket,10,4.54457950592041,13.0,14.0,12.0,12.12088584278779,6,1.705837965011597,9.3029146194458
963,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",his,his,11,8.640389442443848,13.0,14.0,12.0,18.80531878371456,3,4.54457950592041,1.705837965011597
964,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.","friend.,","friend,",12,10.30215072631836,13.0,14.0,12.0,14.290738862439348,7,8.640389442443848,4.54457950592041
965,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",hoping,hoping,13,6.542142391204834,13.0,14.0,12.0,11.978352958165145,6,10.30215072631836,8.640389442443848
966,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",to,to,14,0.713697612285614,13.0,14.0,12.0,21.53676655844732,2,6.542142391204834,10.30215072631836
967,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",retrieve,retrieve,15,6.807897090911865,13.0,14.0,12.0,9.731319031025064,8,0.713697612285614,6.542142391204834
968,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",it,it,16,1.2199145555496216,13.0,14.0,12.0,19.95812078246488,2,6.807897090911865,0.713697612285614
969,51,26,PREP_DAT,True,"In a rush to catch the train, Alex tossed his jacket his friend, hoping to retrieve it later.",later..,later.,17,5.39992618560791,13.0,14.0,12.0,15.547948852367798,6,1.2199145555496216,6.807897090911865
970,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",Without,Without,0,12.569820404052734,10.0,11.0,9.0,15.804811662580263,7,NA,NA
971,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",saying,saying,1,5.746258735656738,10.0,11.0,9.0,13.984240425230125,6,12.569820404052734,NA
972,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",a,a,2,1.8062613010406492,10.0,11.0,9.0,21.49714088771862,1,5.746258735656738,12.569820404052734
973,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.","word.,","word,",3,0.9659532606601716,10.0,11.0,9.0,13.9762060901486,5,1.8062613010406492,5.746258735656738
974,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",Sarah,Sarah,4,9.028138160705566,10.0,11.0,9.0,11.855257827193196,5,0.9659532606601716,1.8062613010406492
975,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",passed,passed,5,9.33189582824707,10.0,11.0,9.0,13.374496145691516,6,9.028138160705566,0.9659532606601716
976,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",the,the,6,1.863502860069275,10.0,11.0,9.0,22.63220803141205,3,9.33189582824707,9.028138160705566
977,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",note,note,7,7.568942070007324,10.0,11.0,9.0,13.558659867026508,4,1.863502860069275,9.33189582824707
978,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",to,to,8,1.548100471496582,10.0,11.0,9.0,21.53676655844732,2,7.568942070007324,1.863502860069275
979,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",her,her,9,1.1542439460754397,10.0,11.0,9.0,18.0313727515236,3,1.548100471496582,7.568942070007324
980,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",colleague,colleague,10,6.173036098480225,10.0,11.0,9.0,11.034111146096592,9,1.1542439460754397,1.548100471496582
981,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",during,during,11,6.722882270812988,10.0,11.0,9.0,16.03271300851212,6,6.173036098480225,1.1542439460754397
982,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",the,the,12,1.261507868766785,10.0,11.0,9.0,22.63220803141205,3,6.722882270812988,6.173036098480225
983,52,27,PREP_DAT,False,"Without saying a word, Sarah passed the note to her colleague during the meeting.",meeting..,meeting.,13,3.5625001192092896,10.0,11.0,9.0,13.616319096976865,8,1.261507868766785,6.722882270812988
984,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",Without,Without,0,12.569820404052734,10.0,11.0,9.0,15.804811662580263,7,NA,NA
985,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",saying,saying,1,5.746258735656738,10.0,11.0,9.0,13.984240425230125,6,12.569820404052734,NA
986,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",a,a,2,1.8062613010406492,10.0,11.0,9.0,21.49714088771862,1,5.746258735656738,12.569820404052734
987,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.","word.,","word,",3,0.9659532606601716,10.0,11.0,9.0,13.9762060901486,5,1.8062613010406492,5.746258735656738
988,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",Sarah,Sarah,4,9.028138160705566,10.0,11.0,9.0,11.855257827193196,5,0.9659532606601716,1.8062613010406492
989,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",passed,passed,5,9.33189582824707,10.0,11.0,9.0,13.374496145691516,6,9.028138160705566,0.9659532606601716
990,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",the,the,6,1.863502860069275,10.0,11.0,9.0,22.63220803141205,3,9.33189582824707,9.028138160705566
991,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",note,note,7,7.568942070007324,10.0,11.0,9.0,13.558659867026508,4,1.863502860069275,9.33189582824707
992,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",her,her,8,7.0868120193481445,10.0,11.0,9.0,18.0313727515236,3,7.568942070007324,1.863502860069275
993,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",colleague,colleague,9,5.765523910522461,10.0,11.0,9.0,11.034111146096592,9,7.0868120193481445,7.568942070007324
994,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",during,during,10,9.526128768920898,10.0,11.0,9.0,16.03271300851212,6,5.765523910522461,7.0868120193481445
995,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",the,the,11,1.0371239185333252,10.0,11.0,9.0,22.63220803141205,3,9.526128768920898,5.765523910522461
996,53,27,PREP_DAT,True,"Without saying a word, Sarah passed the note her colleague during the meeting.",meeting..,meeting.,12,3.749105632305145,10.0,11.0,9.0,13.616319096976865,8,1.0371239185333252,9.526128768920898
997,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,The,The,0,7.689910411834717,8.0,9.0,7.0,22.63220803141205,3,NA,NA
998,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,artist,artist,1,8.359041213989258,8.0,9.0,7.0,14.026177596889225,6,7.689910411834717,NA
999,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,showed,showed,2,7.101789951324463,8.0,9.0,7.0,13.56045225766691,6,8.359041213989258,7.689910411834717
1000,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,her,her,3,3.668760299682617,8.0,9.0,7.0,18.0313727515236,3,7.101789951324463,8.359041213989258
1001,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,latest,latest,4,4.832808971405029,8.0,9.0,7.0,13.353422543614714,6,3.668760299682617,7.101789951324463
1002,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,painting,painting,5,3.830555438995361,8.0,9.0,7.0,13.88978912797328,8,4.832808971405029,3.668760299682617
1003,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,to,to,6,3.5469820499420166,8.0,9.0,7.0,21.53676655844732,2,3.830555438995361,4.832808971405029
1004,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,a,a,7,2.179291248321533,8.0,9.0,7.0,21.49714088771862,1,3.5469820499420166,3.830555438995361
1005,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,group,group,8,1.9257278442382808,8.0,9.0,7.0,15.377786679795298,5,2.179291248321533,3.5469820499420166
1006,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,of,of,9,0.0856337025761604,8.0,9.0,7.0,21.582058346977156,2,1.9257278442382808,2.179291248321533
1007,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,investors,investors,10,5.858156204223633,8.0,9.0,7.0,13.052398232071583,9,0.0856337025761604,1.9257278442382808
1008,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,at,at,11,2.072516918182373,8.0,9.0,7.0,19.179355147357967,2,5.858156204223633,0.0856337025761604
1009,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,the,the,12,1.0239230394363403,8.0,9.0,7.0,22.63220803141205,3,2.072516918182373,5.858156204223633
1010,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,gallery.s,gallery's,13,8.277107238769531,8.0,9.0,7.0,NA,9,1.0239230394363403,2.072516918182373
1011,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,opening,opening,14,3.007660388946533,8.0,9.0,7.0,13.098690096673591,7,8.277107238769531,1.0239230394363403
1012,54,28,PREP_DAT,False,The artist showed her latest painting to a group of investors at the gallery's opening night.,night..,night.,15,4.467076063156128,8.0,9.0,7.0,15.229870272287243,6,3.007660388946533,8.277107238769531
1013,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,The,The,0,7.689910411834717,8.0,9.0,7.0,22.63220803141205,3,NA,NA
1014,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,artist,artist,1,8.359041213989258,8.0,9.0,7.0,14.026177596889225,6,7.689910411834717,NA
1015,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,showed,showed,2,7.101789951324463,8.0,9.0,7.0,13.56045225766691,6,8.359041213989258,7.689910411834717
1016,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,her,her,3,3.668760299682617,8.0,9.0,7.0,18.0313727515236,3,7.101789951324463,8.359041213989258
1017,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,latest,latest,4,4.832808971405029,8.0,9.0,7.0,13.353422543614714,6,3.668760299682617,7.101789951324463
1018,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,painting,painting,5,3.830555438995361,8.0,9.0,7.0,13.88978912797328,8,4.832808971405029,3.668760299682617
1019,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,a,a,6,5.82916259765625,8.0,9.0,7.0,21.49714088771862,1,3.830555438995361,4.832808971405029
1020,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,group,group,7,6.178292274475098,8.0,9.0,7.0,15.377786679795298,5,5.82916259765625,3.830555438995361
1021,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,of,of,8,0.1197449341416359,8.0,9.0,7.0,21.582058346977156,2,6.178292274475098,5.82916259765625
1022,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,investors,investors,9,8.19807243347168,8.0,9.0,7.0,13.052398232071583,9,0.1197449341416359,6.178292274475098
1023,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,at,at,10,3.665448427200317,8.0,9.0,7.0,19.179355147357967,2,8.19807243347168,0.1197449341416359
1024,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,the,the,11,1.2496068477630615,8.0,9.0,7.0,22.63220803141205,3,3.665448427200317,8.19807243347168
1025,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,gallery.s,gallery's,12,8.388445377349854,8.0,9.0,7.0,NA,9,1.2496068477630615,3.665448427200317
1026,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,opening,opening,13,3.1892645359039307,8.0,9.0,7.0,13.098690096673591,7,8.388445377349854,1.2496068477630615
1027,55,28,PREP_DAT,True,The artist showed her latest painting a group of investors at the gallery's opening night.,night..,night.,14,4.601240038871765,8.0,9.0,7.0,15.229870272287243,6,3.1892645359039307,8.388445377349854
1028,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",The,The,0,7.689910411834717,9.0,10.0,8.0,22.63220803141205,3,NA,NA
1029,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",little,little,1,8.638856887817383,9.0,10.0,8.0,16.100498088416884,6,7.689910411834717,NA
1030,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",boy,boy,2,3.26733660697937,9.0,10.0,8.0,13.464418117738564,3,8.638856887817383,7.689910411834717
1031,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",proudly,proudly,3,9.426017761230469,9.0,10.0,8.0,10.290018846932618,7,3.26733660697937,8.638856887817383
1032,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",handed,handed,4,5.606395721435547,9.0,10.0,8.0,11.183635381473218,6,9.426017761230469,3.26733660697937
1033,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",his,his,5,2.9811062812805176,9.0,10.0,8.0,18.80531878371456,3,5.606395721435547,9.426017761230469
1034,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",drawing,drawing,6,8.72734546661377,9.0,10.0,8.0,12.706927639617405,7,2.9811062812805176,5.606395721435547
1035,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",to,to,7,0.648466169834137,9.0,10.0,8.0,21.53676655844732,2,8.72734546661377,2.9811062812805176
1036,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",the,the,8,1.3888964653015137,9.0,10.0,8.0,22.63220803141205,3,0.648466169834137,8.72734546661377
1037,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.","teacher.,","teacher,",9,5.280011534690857,9.0,10.0,8.0,12.749869427396844,8,1.3888964653015137,0.648466169834137
1038,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",eager,eager,10,6.884463787078857,9.0,10.0,8.0,11.722807531169549,5,5.280011534690857,1.3888964653015137
1039,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",for,for,11,2.5198354721069336,9.0,10.0,8.0,20.06528990175323,3,6.884463787078857,5.280011534690857
1040,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",her,her,12,2.3106861114501958,9.0,10.0,8.0,18.0313727515236,3,2.5198354721069336,6.884463787078857
1041,56,29,PREP_DAT,False,"The little boy proudly handed his drawing to the teacher, eager for her praise.",praise..,praise.,13,5.487386852502823,9.0,10.0,8.0,11.08746284125034,7,2.3106861114501958,2.5198354721069336
