,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,remained,remained,6,12.962260246276855,18.700588576015775,12.962260246276855,18.700588576015775
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,essentially,essentially,7,7.786965847015381,11.234217011060817,7.786965847015381,11.234217011060817
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,the,the,8,1.518415927886963,2.1906111291693353,1.518415927886963,2.1906111291693353
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,same,same,9,0.00811647716909647,0.01170960136134397,0.00811647716909647,0.01170960136134397
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,as,as,10,2.2573392391204834,3.2566521258831873,2.2573392391204834,3.2566521258831873
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,in,in,11,2.059159755706787,2.9707395679563113,2.059159755706787,2.9707395679563113
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,the,the,12,0.8770902156829834,1.2653737045780715,0.8770902156829834,1.2653737045780715
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,original,original,13,1.5647587776184082,2.257469728657554,1.5647587776184082,2.257469728657554
28,10,NPZ_AMB,7,7,ambiguous,Although the player lost the bonus remained essentially the same as in the original contract.,6,contract..,contract.,14,12.296765089035034,17.740482012927377,6.148382544517517,8.870241006463688
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,player,player,1,7.751336574554443,11.182814836370941,7.751336574554443,11.182814836370941
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,paid,paid,2,9.602417945861816,13.85336075103803,9.602417945861816,13.85336075103803
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,the,the,3,2.9036660194396973,4.189104566643448,2.9036660194396973,4.189104566643448
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,bonus,bonus,4,6.092750549316406,8.789981002872286,6.092750549316406,8.789981002872286
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,remained,remained,5,12.801697731018066,18.46894583149926,12.801697731018066,18.46894583149926
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,essentially,essentially,6,8.915094375610352,12.861762444750145,8.915094375610352,12.861762444750145
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,the,the,7,1.5380072593688965,2.2188754459427327,1.5380072593688965,2.2188754459427327
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,same,same,8,0.011088063940405846,0.015996694859883254,0.011088063940405846,0.015996694859883254
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,despite,despite,9,5.583263874053955,8.054947103072143,5.583263874053955,8.054947103072143
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,his,his,10,3.1145076751708984,4.49328477777967,3.1145076751708984,4.49328477777967
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,sudden,sudden,11,7.560007095336914,10.906784745527943,7.560007095336914,10.906784745527943
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,fame,fame,12,6.304593086242676,9.095605180345153,6.304593086242676,9.095605180345153
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,and,and,13,1.7707552909851074,2.554659876932108,1.7707552909851074,2.554659876932108
29,10,MVRR_AMB,6,8,ambiguous,The player paid the bonus remained essentially the same despite his sudden fame and wealth.,5,wealth..,wealth.,14,4.605299890041351,6.6440433131691465,2.3026499450206757,3.3220216565845733
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,recent,recent,1,6.724839687347412,9.701892867709399,6.724839687347412,9.701892867709399
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,hire,hire,2,9.669541358947754,13.950199366224654,9.669541358947754,13.950199366224654
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,claimed,claimed,3,12.960959434509277,18.69871190132956,12.960959434509277,18.69871190132956
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,the,the,4,2.865386962890625,4.133879561590193,2.865386962890625,4.133879561590193
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,job,job,5,4.078667163848877,5.884272890721428,4.078667163848877,5.884272890721428
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,prepared,prepared,6,11.589820861816406,16.720577082133982,11.589820861816406,16.720577082133982
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,many,many,7,6.27711296081543,9.055959739668259,6.27711296081543,9.055959739668259
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,students,students,8,4.569835662841797,6.59287924845939,4.569835662841797,6.59287924845939
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,for,for,9,0.5285321474075317,0.7625107080152407,0.5285321474075317,0.7625107080152407
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,careers,careers,10,3.2373759746551514,4.6705462641280615,3.2373759746551514,4.6705462641280615
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,in,in,11,0.4576277434825897,0.6602172760955388,0.4576277434825897,0.6602172760955388
30,11,NPS_AMB,7,8,ambiguous,The recent hire claimed the job prepared many students for careers in media.,6,media..,media.,12,7.204956412315369,10.39455488586852,3.6024782061576843,5.19727744293426
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,Once,Once,0,11.696453094482422,16.87441487540016,11.696453094482422,16.87441487540016
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,the,the,1,2.7168359756469727,3.9195657889746163,2.7168359756469727,3.9195657889746163
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,recent,recent,2,8.268022537231445,11.92823511242199,8.268022537231445,11.92823511242199
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,hire,hire,3,10.60957145690918,15.306376126839968,10.60957145690918,15.306376126839968
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,started,started,4,7.4302167892456055,10.719536914574551,7.4302167892456055,10.719536914574551
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,the,the,5,3.6833386421203613,5.313934392901734,3.6833386421203613,5.313934392901734
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,job,job,6,5.298654556274414,7.644342651720808,5.298654556274414,7.644342651720808
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,prepared,prepared,7,11.427267074584961,16.486061539417456,11.427267074584961,16.486061539417456
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,many,many,8,7.706691265106201,11.118405269831008,7.706691265106201,11.118405269831008
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,students,students,9,5.429144859313965,7.832600364800066,5.429144859313965,7.832600364800066
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,for,for,10,0.8121867775917053,1.1717378363071407,0.8121867775917053,1.1717378363071407
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,careers,careers,11,5.804647445678711,8.374336083989466,5.804647445678711,8.374336083989466
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,in,in,12,0.5664706230163574,0.8172443586349804,0.5664706230163574,0.8172443586349804
31,11,NPZ_AMB,8,8,ambiguous,Once the recent hire started the job prepared many students for careers in media.,7,media..,media.,13,6.847870945930481,9.87938945434152,3.4239354729652405,4.93969472717076
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,recent,recent,1,6.724839687347412,9.701892867709399,6.724839687347412,9.701892867709399
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,hire,hire,2,9.669541358947754,13.950199366224654,9.669541358947754,13.950199366224654
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,offered,offered,3,11.49048900604248,16.577271506406642,11.49048900604248,16.577271506406642
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,the,the,4,2.8046579360961914,4.0462660957958505,2.8046579360961914,4.0462660957958505
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,job,job,5,5.237063407897949,7.555485407395426,5.237063407897949,7.555485407395426
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,prepared,prepared,6,12.422086715698242,17.921282902230526,12.422086715698242,17.921282902230526
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,many,many,7,8.786293029785156,12.675941381868311,8.786293029785156,12.675941381868311
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,students,students,8,4.8093390464782715,6.938409592307859,4.8093390464782715,6.938409592307859
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,for,for,9,0.8058586716651917,1.1626083092687394,0.8058586716651917,1.1626083092687394
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,careers,careers,10,4.271294593811035,6.16217552866702,4.271294593811035,6.16217552866702
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,in,in,11,0.4505816102027893,0.6500518545553281,0.4505816102027893,0.6500518545553281
32,11,MVRR_AMB,7,9,ambiguous,The recent hire offered the job prepared many students for careers in media.,6,media..,media.,12,7.045007109642029,10.163796820108045,3.5225035548210144,5.0818984100540225
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,assistant,assistant,1,10.200784683227539,14.716621475668466,10.200784683227539,14.716621475668466
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,manager,manager,2,3.0825469493865967,4.447175197187446,3.0825469493865967,4.447175197187446
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,discovered,discovered,3,9.294918060302734,13.409732191068018,9.294918060302734,13.409732191068018
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,the,the,4,1.811383843421936,2.6132744880512178,1.811383843421936,2.6132744880512178
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,training,training,5,8.84151554107666,12.755610625053999,8.84151554107666,12.755610625053999
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,seemed,seemed,6,11.6340913772583,16.7844459352196,11.6340913772583,16.7844459352196
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,unnecessarily,unnecessarily,7,7.282299995422363,10.506138089661565,7.282299995422363,10.506138089661565
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,demanding,demanding,8,4.324836254119873,6.239419816475542,4.324836254119873,6.239419816475542
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,for,for,9,2.3514811992645264,3.3924702649225646,2.3514811992645264,3.3924702649225646
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,new,new,10,7.347487449645996,10.600183706598177,7.347487449645996,10.600183706598177
33,12,NPS_AMB,7,8,ambiguous,The assistant manager discovered the training seemed unnecessarily demanding for new staff.,6,staff..,staff.,11,5.7291247844696045,8.26537991518835,2.8645623922348022,4.132689957594175
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,While,While,0,11.199138641357422,16.156941780114316,11.199138641357422,16.156941780114316
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,the,the,1,1.969634771347046,2.8415823169848506,1.969634771347046,2.8415823169848506
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,assistant,assistant,2,11.303022384643555,16.306814341382204,11.303022384643555,16.306814341382204
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,manager,manager,3,3.2198736667633057,4.645295771328384,3.2198736667633057,4.645295771328384
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,worked,worked,4,5.9017791748046875,8.514467547912481,5.9017791748046875,8.514467547912481
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,the,the,5,3.707993507385254,5.34950384475318,3.707993507385254,5.34950384475318
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,training,training,6,7.728514194488525,11.149889101828558,7.728514194488525,11.149889101828558
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,seemed,seemed,7,13.97704792022705,20.164617720778967,13.97704792022705,20.164617720778967
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,unnecessarily,unnecessarily,8,8.83696460723877,12.749045015374659,8.83696460723877,12.749045015374659
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,demanding,demanding,9,4.107976913452148,5.926557921123766,4.107976913452148,5.926557921123766
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,to,to,10,4.074254035949707,5.877906092986487,4.074254035949707,5.877906092986487
34,12,NPZ_AMB,8,8,ambiguous,While the assistant manager worked the training seemed unnecessarily demanding to him.,7,him..,him.,11,3.3226025104522705,4.793502164674711,1.6613012552261353,2.3967510823373557
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,assistant,assistant,1,10.200784683227539,14.716621475668466,10.200784683227539,14.716621475668466
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,manager,manager,2,3.0825469493865967,4.447175197187446,3.0825469493865967,4.447175197187446
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,assigned,assigned,3,7.678409576416016,11.077603417809712,7.678409576416016,11.077603417809712
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,the,the,4,3.565814971923828,5.1443835767221255,3.565814971923828,5.1443835767221255
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,training,training,5,6.890654563903809,9.941113167822929,6.890654563903809,9.941113167822929
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,seemed,seemed,6,11.896382331848145,17.162851794676403,11.896382331848145,17.162851794676403
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,unnecessarily,unnecessarily,7,9.465425491333008,13.65572241625011,9.465425491333008,13.65572241625011
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,demanding,demanding,8,5.120769023895264,7.387708076311515,5.120769023895264,7.387708076311515
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,to,to,9,3.7305426597595215,5.382035395059785,3.7305426597595215,5.382035395059785
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,new,new,10,7.226259231567383,10.425288357560355,7.226259231567383,10.425288357560355
35,12,MVRR_AMB,7,9,ambiguous,The assistant manager assigned the training seemed unnecessarily demanding to new staff.,6,staff..,staff.,11,4.588388204574585,6.619644908413168,2.2941941022872925,3.309822454206584
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,mayor,mayor,1,8.153482437133789,11.762988678028178,8.153482437133789,11.762988678028178
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,showed,showed,2,9.99384593963623,14.418071976521492,9.99384593963623,14.418071976521492
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,the,the,3,3.0914196968078613,4.459975865891164,3.0914196968078613,4.459975865891164
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,document,document,4,7.339099884033203,10.588083007283469,7.339099884033203,10.588083007283469
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,provided,provided,5,7.726112365722656,11.146423995378974,7.726112365722656,11.146423995378974
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,sufficient,sufficient,6,13.603890419006348,19.62626524429734,13.603890419006348,19.62626524429734
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,evidence,evidence,7,0.8681934475898743,1.2525383813702038,0.8681934475898743,1.2525383813702038
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,to,to,8,0.6330596208572388,0.9133119755977858,0.6330596208572388,0.9133119755977858
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,prove,prove,9,3.243919610977173,4.679986735799223,3.243919610977173,4.679986735799223
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,her,her,10,3.768031358718872,5.43612015513782,3.768031358718872,5.43612015513782
36,13,NPS_AMB,6,7,ambiguous,The mayor showed the document provided sufficient evidence to prove her innocence.,5,innocence..,innocence.,11,3.5022672414779663,5.052703581148132,1.7511336207389832,2.526351790574066
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,Although,Although,0,11.969837188720703,17.26882475241565,11.969837188720703,17.26882475241565
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,the,the,1,1.8064582347869873,2.6061683369002173,1.8064582347869873,2.6061683369002173
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,mayor,mayor,2,8.131750106811523,11.731635552845283,8.131750106811523,11.731635552845283
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,changed,changed,3,9.251677513122559,13.347349268085853,9.251677513122559,13.347349268085853
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,the,the,4,2.0029656887054443,2.889668666166092,2.0029656887054443,2.889668666166092
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,document,document,5,9.803276062011719,14.143137759129793,9.803276062011719,14.143137759129793
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,provided,provided,6,8.983367919921875,12.960260348552293,8.983367919921875,12.960260348552293
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,sufficient,sufficient,7,12.37264633178711,17.849955505542287,12.37264633178711,17.849955505542287
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,evidence,evidence,8,2.076334238052368,2.995517108466116,2.076334238052368,2.995517108466116
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,for,for,9,2.3052589893341064,3.3257857118770193,2.3052589893341064,3.3257857118770193
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,what,what,10,7.298373222351074,10.529326854442699,7.298373222351074,10.529326854442699
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,he,he,11,1.3691070079803467,1.9752038908595726,1.3691070079803467,1.9752038908595726
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,had,had,12,3.4547488689422607,4.984149060739755,3.4547488689422607,4.984149060739755
37,13,NPZ_AMB,7,7,ambiguous,Although the mayor changed the document provided sufficient evidence for what he had promised.,6,promised..,promised.,13,9.54395341873169,13.769014267679477,4.771976709365845,6.884507133839739
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,mayor,mayor,1,8.153482437133789,11.762988678028178,8.153482437133789,11.762988678028178
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,sent,sent,2,7.679957389831543,11.079836440548515,7.679957389831543,11.079836440548515
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,the,the,3,2.875943422317505,4.149109313254698,2.875943422317505,4.149109313254698
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,document,document,4,6.164975166320801,8.894179099654632,6.164975166320801,8.894179099654632
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,provided,provided,5,10.437469482421875,15.058085461719935,10.437469482421875,15.058085461719935
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,sufficient,sufficient,6,15.533238410949707,22.409726024423104,15.533238410949707,22.409726024423104
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,evidence,evidence,7,1.5072307586669922,2.1744743410041796,1.5072307586669922,2.1744743410041796
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,that,that,8,1.8449573516845703,2.661710821926965,1.8449573516845703,2.661710821926965
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,it,it,9,3.1229827404022217,4.505511712360111,3.1229827404022217,4.505511712360111
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,was,was,10,0.8431188464164734,1.2163633786050698,0.8431188464164734,1.2163633786050698
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,simply,simply,11,7.0111589431762695,10.11496423820471,7.0111589431762695,10.11496423820471
38,13,MVRR_AMB,6,8,ambiguous,The mayor sent the document provided sufficient evidence that it was simply blackmail.,5,blackmail..,blackmail.,12,12.45917284488678,17.974786876896598,6.22958642244339,8.987393438448299
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,basketball,basketball,1,10.046197891235352,14.493599877474404,10.046197891235352,14.493599877474404
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,player,player,2,4.380737781524658,6.320068672840544,4.380737781524658,6.320068672840544
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,mentioned,mentioned,3,8.277698516845703,11.942194600227223,8.277698516845703,11.942194600227223
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,the,the,4,4.737948894500732,6.8354153740815535,4.737948894500732,6.8354153740815535
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,contract,contract,5,7.605942726135254,10.973055852280813,7.605942726135254,10.973055852280813
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,created,created,6,9.581927299499512,13.823798997146524,9.581927299499512,13.823798997146524
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,another,another,7,7.176706314086914,10.353798609249703,7.176706314086914,10.353798609249703
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,controversy,controversy,8,2.9471545219421387,4.251845213539407,2.9471545219421387,4.251845213539407
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,in,in,9,2.3682823181152344,3.4167091557698672,2.3682823181152344,3.4167091557698672
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,the,the,10,1.6104849576950073,2.323438661892859,1.6104849576950073,2.323438661892859
39,14,NPS_AMB,7,8,ambiguous,The basketball player mentioned the contract created another controversy in the NBA.,6,NBA..,NBA.,11,4.2872302532196045,6.185165825469058,2.1436151266098022,3.092582912734529
40,14,NPZ_AMB,8,8,ambiguous,After the basketball player signed the contract created another controversy in the NBA.,7,After,After,0,10.893829345703125,15.71647357333656,10.893829345703125,15.71647357333656
