,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,lg_freq,len
176,97,FILLER,True,"The second class will cover a full Greek meal, which will then be served.",then,then,11,5.487463474273682,7.916736341393962,5.487463474273682,7.916736341393962,17.1167094626643,4
176,97,FILLER,True,"The second class will cover a full Greek meal, which will then be served.",be,be,12,0.532093346118927,0.7676484317357908,0.532093346118927,0.7676484317357908,18.963632727358707,2
176,97,FILLER,True,"The second class will cover a full Greek meal, which will then be served.",served..,served.,13,4.7115315198898315,6.797303158737101,2.3557657599449158,3.3986515793685506,13.172427508645482,7
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,I,I,0,7.896903991699219,11.392824227200723,7.896903991699219,11.392824227200723,19.661847670508042,1
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,don.t,don't,1,3.4612598576350138,4.993542431838074,1.7306299288175069,2.496771215919037,2.0,5
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,understand,understand,2,3.795755386352539,5.476117472318379,3.795755386352539,5.476117472318379,14.215077914822828,10
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,how,how,3,1.8719574213027954,2.700663688468835,1.8719574213027954,2.700663688468835,17.23652812027292,3
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,these,these,4,4.639532089233398,6.693429937182236,4.639532089233398,6.693429937182236,17.156152222208362,5
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,folks,folks,5,4.971123695373535,7.171815502961017,4.971123695373535,7.171815502961017,12.244066464194818,5
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,have,have,6,3.5706121921539307,5.151304502558147,3.5706121921539307,5.151304502558147,18.874822295778195,4
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,apparently,apparently,7,8.106226921081543,11.694813379364954,8.106226921081543,11.694813379364954,12.60246690183057,10
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,never,never,8,3.685023784637451,5.31636553965433,3.685023784637451,5.31636553965433,16.10852445677817,5
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,heard,heard,9,1.4292783737182617,2.0620128218131786,1.4292783737182617,2.0620128218131786,13.887220615468385,5
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,of,of,10,0.18583665788173676,0.2681056247413605,0.18583665788173676,0.2681056247413605,21.582058346977153,2
177,98,FILLER,True,I don't understand how these folks have apparently never heard of mousepads.,mouse.p.ads..,mousepads.,11,17.89403595775366,25.815636937739995,4.473508989438415,6.453909234434999,0.0,10
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,I,I,0,7.896903991699219,11.392824227200723,7.896903991699219,11.392824227200723,19.661847670508042,1
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,always,always,1,5.441513538360596,7.850444596722988,5.441513538360596,7.850444596722988,15.68151295459408,6
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,tend,tend,2,6.719374656677246,9.694008495063244,6.719374656677246,9.694008495063244,13.173052457774116,4
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,to,to,3,0.010518587194383144,0.015175113582494718,0.010518587194383144,0.015175113582494718,21.53676655844732,2
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,imagine,imagine,4,6.961904525756836,10.043905134451817,6.961904525756836,10.043905134451817,13.192292814470767,7
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,what,what,5,4.254731178283691,6.138279571225538,4.254731178283691,6.138279571225538,17.933563878824863,4
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,these,these,6,5.9718122482299805,8.615503915641364,5.9718122482299805,8.615503915641364,17.156152222208362,5
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,characters,characters,7,4.79475212097168,6.917365107217682,4.79475212097168,6.917365107217682,12.635037871183252,10
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,and,and,8,4.771267890930176,6.883484524997709,4.771267890930176,6.883484524997709,21.58925110025668,3
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,their,their,9,1.4287481307983398,2.061247842982141,1.4287481307983398,2.061247842982141,18.33768722733929,5
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,voices,voices,10,6.950965881347656,10.028124006408646,6.950965881347656,10.028124006408646,11.471675214392045,6
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,would,would,11,1.5861849784851074,2.288381202393032,1.5861849784851074,2.288381202393032,17.753092670816148,5
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,sound,sound,12,1.86968994140625,2.6973924064667734,1.86968994140625,2.6973924064667734,14.012711824162656,5
178,99,FILLER,True,I always tend to imagine what these characters and their voices would sound like.,like..,like.,13,1.5669976510107517,2.2606997401978663,0.7834988255053759,1.1303498700989332,17.782934240107206,5
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,They,They,0,10.035018920898438,14.477472032407093,10.035018920898438,14.477472032407093,18.757204425467823,4
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,also,also,1,4.559059143066406,6.577332016821392,4.559059143066406,6.577332016821392,17.343333212091903,4
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,mentioned,mentioned,2,6.143974304199219,8.863881260017433,6.143974304199219,8.863881260017433,11.965784284662087,9
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,they,they,3,4.927587985992432,7.1090067509353165,4.927587985992432,7.1090067509353165,18.757204425467823,4
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,didn.t,didn't,4,4.513373166322708,6.5114210847350895,2.256686583161354,3.2557105423675448,NA,6
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,know,know,5,1.987324833869934,2.867103682459637,1.987324833869934,2.867103682459637,16.409689256748262,4
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,where,where,6,3.1933934688568115,4.6070929211269265,3.1933934688568115,4.6070929211269265,16.79268863520643,5
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,all,all,7,4.9131975173950195,7.088245693253762,4.9131975173950195,7.088245693253762,18.069801125609345,3
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,these,these,8,3.0735220909118652,4.434155078621226,3.0735220909118652,4.434155078621226,17.156152222208362,5
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,crazy,crazy,9,7.496314525604248,10.814895791033152,7.496314525604248,10.814895791033152,12.432280897214161,5
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,rumors,rumors,10,5.021742820739746,7.2448434641009865,5.021742820739746,7.2448434641009865,10.776433032444734,6
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,were,were,11,1.2385132312774658,1.7867968968393657,1.2385132312774658,1.7867968968393657,17.888225971688588,4
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,coming,coming,12,0.3162781298160553,0.45629288942725876,0.3162781298160553,0.45629288942725876,14.307770031890703,6
179,100,FILLER,True,They also mentioned they didn't know where all these crazy rumors were coming from.,from..,from.,13,0.7906919410452247,1.1407273422168145,0.39534597052261233,0.5703636711084072,18.988496083957404,5
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,Ships,Ships,0,15.71728515625,22.675249351159593,15.71728515625,22.675249351159593,11.92481250360578,5
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,traveling,traveling,1,12.868666648864746,18.565561557170366,12.868666648864746,18.565561557170366,12.052568050804153,9
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,through,through,2,3.345874309539795,4.827076273810847,3.345874309539795,4.827076273810847,16.736335862660088,7
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,these,these,3,4.984720230102539,7.191431156187826,4.984720230102539,7.191431156187826,17.156152222208362,5
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,waters,waters,4,3.476832866668701,5.016009534742694,3.476832866668701,5.016009534742694,12.336506559810255,6
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,are,are,5,1.7778643369674683,2.5649160623163114,1.7778643369674683,2.5649160623163114,19.091665231417707,3
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,at,at,6,5.380221366882324,7.76201868488597,5.380221366882324,7.76201868488597,19.179355147357967,2
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,the,the,7,2.6394267082214355,3.807887822740946,2.6394267082214355,3.807887822740946,22.632208031412052,3
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,mercy,mercy,8,2.139159917831421,3.0861554051238334,2.139159917831421,3.0861554051238334,10.508785162064513,5
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,of,of,9,0.008467367850244045,0.012215829606929728,0.008467367850244045,0.012215829606929728,21.582058346977153,2
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,a,a,10,3.149341344833374,4.543539140257688,3.149341344833374,4.543539140257688,21.49714088771862,1
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,continuously,continuously,11,11.093032836914062,16.00386346223435,11.093032836914062,16.00386346223435,10.094077685671905,12
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,harsh,harsh,12,9.272751808166504,13.377753049035984,9.272751808166504,13.377753049035984,11.089450481115907,5
180,101,FILLER,True,Ships traveling through these waters are at the mercy of a continuously harsh climate.,climate..,climate.,13,3.633772850036621,5.242426070464789,1.8168864250183105,2.6212130352323944,13.212344386559145,8
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",Though,Though,0,13.183006286621094,19.019057793716282,13.183006286621094,19.019057793716282,15.67457849494926,6
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",some,some,1,4.214524745941162,6.080273950673133,4.214524745941162,6.080273950673133,17.511559643339798,4
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",are,are,2,4.403916358947754,6.3535082915437044,4.403916358947754,6.3535082915437044,19.091665231417707,3
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",better,better,3,7.0882110595703125,10.226126944416395,7.0882110595703125,10.226126944416395,15.806398578166435,6
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",than,than,4,2.0216405391693115,2.916610780319656,2.0216405391693115,2.916610780319656,17.805850911719837,4
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.","others.,","others,",5,0.26590334437787533,0.383617436289751,0.13295167218893766,0.1918087181448755,15.14110927384699,7
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",I,I,6,3.6545305252075195,5.272373065494228,3.6545305252075195,5.272373065494228,19.661847670508042,1
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",think,think,7,2.339402437210083,3.3750442948065413,2.339402437210083,3.3750442948065413,16.214319120800766,5
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",they,they,8,3.04146671295166,4.3879089438042165,3.04146671295166,4.3879089438042165,18.757204425467823,4
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",all,all,9,2.507564067840576,3.6176502453849557,2.507564067840576,3.6176502453849557,18.069801125609345,3
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",underestimate,underestimate,10,6.7445759773254395,9.730366315386245,6.7445759773254395,9.730366315386245,8.930737337562887,13
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",their,their,11,2.8639626502990723,4.131824712877684,2.8639626502990723,4.131824712877684,18.33768722733929,5
181,102,FILLER,True,"Though some are better than others, I think they all underestimate their audiences.",audiences..,audiences.,12,9.549553573131561,13.777093582660385,4.774776786565781,6.888546791330192,11.180530807344482,10
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",At,At,0,11.114662170410156,16.035067994406894,11.114662170410156,16.035067994406894,19.179355147357967,2
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",that,that,1,5.427358627319336,7.830023376759538,5.427358627319336,7.830023376759538,20.356572327344683,4
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",point,point,2,1.1605660915374756,1.674342944885003,1.1605660915374756,1.674342944885003,15.35672705746463,5
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",they,they,3,4.995796203613281,7.207410408244791,4.995796203613281,7.207410408244791,18.757204425467823,4
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",were,were,4,1.8164176940917969,2.6205367994492015,1.8164176940917969,2.6205367994492015,17.888225971688588,4
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",playing,playing,5,5.828245639801025,8.408381081623663,5.828245639801025,8.408381081623663,13.928980940602482,7
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",for,for,6,3.9687938690185547,5.725759233143592,3.9687938690185547,5.725759233143592,20.06528990175323,3
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.","pride.,","pride,",7,8.569530963897705,12.36321982435964,4.2847654819488525,6.18160991217982,11.785043714779723,6
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",and,and,8,1.6095256805419922,2.322054717501366,1.6095256805419922,2.322054717501366,21.58925110025668,3
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",hoping,hoping,9,7.586614608764648,10.945171273200522,7.586614608764648,10.945171273200522,11.978352958165143,6
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",to,to,10,0.787930965423584,1.136744096379458,0.787930965423584,1.136744096379458,21.53676655844732,2
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",make,make,11,3.0615792274475098,4.416925168727186,3.0615792274475098,4.416925168727186,16.935452841505054,4
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",the,the,12,2.0462188720703125,2.9520698193092483,2.0462188720703125,2.9520698193092483,22.632208031412052,3
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",final,final,13,3.1626384258270264,4.562722773065529,3.1626384258270264,4.562722773065529,13.815883588859052,5
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",score,score,14,2.8649919033050537,4.133309611085234,2.8649919033050537,4.133309611085234,12.519881922497428,5
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",more,more,15,5.880516529083252,8.483792034373987,5.880516529083252,8.483792034373987,18.35212965929322,4
182,103,FILLER,True,"At that point they were playing for pride, and hoping to make the final score more respectable.",respectable..,respectable.,16,4.397622883319855,6.344428725465379,2.1988114416599274,3.1722143627326895,9.832890014164741,12
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,Jimmy,Jimmy,0,14.021293640136719,20.22845080147321,14.021293640136719,20.22845080147321,11.542548262335213,5
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,Butler,Butler,1,4.181220054626465,6.0322254376750815,4.181220054626465,6.0322254376750815,10.566054038171092,6
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,should,should,2,6.136012077331543,8.852394194801004,6.136012077331543,8.852394194801004,16.36563895823452,6
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,expect,expect,3,5.997701168060303,8.652853731894542,5.997701168060303,8.652853731894542,13.571515650477815,6
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,a,a,4,1.8793200254440308,2.711285680951424,1.8793200254440308,2.711285680951424,21.49714088771862,1
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,harsh,harsh,5,10.065423011779785,14.521335863544351,10.065423011779785,14.521335863544351,11.089450481115907,5
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,atmosphere,atmosphere,6,10.148624420166016,14.641370122818143,10.148624420166016,14.641370122818143,12.654636028527968,10
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,when,when,7,3.005526065826416,4.3360575504302865,3.005526065826416,4.3360575504302865,18.19922181566632,4
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,he,he,8,0.5658952593803406,0.816414284370591,0.5658952593803406,0.816414284370591,19.24688205953192,2
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,faces,faces,9,4.209149360656738,6.0725189089804275,4.209149360656738,6.0725189089804275,12.56081046872794,5
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,the,the,10,0.8138415813446045,1.1741252134750928,0.8138415813446045,1.1741252134750928,22.632208031412052,3
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,Philadelphia,Philadelphia,11,4.3460917472839355,6.270085011054984,4.3460917472839355,6.270085011054984,12.32558654521057,12
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,76.ers,76ers,12,0.0017862230160972103,0.0025769750872451725,0.0008931115080486052,0.0012884875436225862,7.483815777264256,5
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,this,this,13,3.4381515979766846,4.960204260225428,3.4381515979766846,4.960204260225428,18.76738918610707,4
183,104,FILLER,True,Jimmy Butler should expect a harsh atmosphere when he faces the Philadelphia 76ers this season.,season..,season.,14,2.3346033692359924,3.368120703239432,1.1673016846179962,1.684060351619716,14.992230264965889,7
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.","Today.,","Today,",0,13.298981308937073,19.18637438327853,6.649490654468536,9.593187191639265,15.4578938373147,6
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",some,some,1,6.069680213928223,8.75669754441611,6.069680213928223,8.75669754441611,17.511559643339798,4
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",sites,sites,2,7.774405002593994,11.216095543104704,7.774405002593994,11.216095543104704,13.153076966106688,5
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",use,use,3,4.460467338562012,6.435094109390607,4.460467338562012,6.435094109390607,16.35708802988844,3
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",an,an,4,3.914475440979004,5.647394306382047,3.914475440979004,5.647394306382047,18.732975587689893,2
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",unintended,unintended,5,8.594491958618164,12.3992309276585,8.594491958618164,12.3992309276585,8.915879378835774,10
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",loophole,loophole,6,4.8349609375,6.975374167423103,4.8349609375,6.975374167423103,8.339850002884624,8
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",to,to,7,1.1685619354248047,1.685878509208975,1.1685619354248047,1.685878509208975,21.53676655844732,2
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",detect,detect,8,7.387334823608398,10.657671315406182,7.387334823608398,10.657671315406182,11.623881490013458,6
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",when,when,9,3.6606194972991943,5.281157595334998,3.6606194972991943,5.281157595334998,18.19922181566632,4
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",people,people,10,3.8642797470092773,5.574977227617943,3.8642797470092773,5.574977227617943,17.422803931704834,6
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",are,are,11,0.7911750078201294,1.1414242602573876,0.7911750078201294,1.1414242602573876,19.091665231417707,3
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",browsing,browsing,12,4.264238357543945,6.151995531597149,4.264238357543945,6.151995531597149,9.330916878114618,8
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",in,in,13,4.177279949188232,6.026541067098764,4.177279949188232,6.026541067098764,21.071753013366482,2
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",Inc.ogn.ito,Incognito,14,12.650524595985189,18.25084909927169,4.216841531995063,6.083616366423897,6.442943495848728,9
184,105,FILLER,True,"Today, some sites use an unintended loophole to detect when people are browsing in Incognito Mode.",Mode..,Mode.,15,2.470831036567688,3.5646556833307406,1.235415518283844,1.7823278416653703,11.86379910372885,5
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",The,The,0,7.689903259277344,11.0941852970753,7.689903259277344,11.0941852970753,22.632208031412052,3
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",dragon,dragon,1,9.993738174438477,14.417916504205113,9.993738174438477,14.417916504205113,10.761551232444479,6
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",appears,appears,2,6.287066459655762,9.0703196030847,6.287066459655762,9.0703196030847,13.338597119574542,7
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",happy,happy,3,10.072324752807617,14.531292971098704,10.072324752807617,14.531292971098704,13.729726945109338,5
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",when,when,4,3.9013519287109375,5.628461080313863,3.9013519287109375,5.628461080313863,18.19922181566632,4
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",questions,questions,5,11.013701438903809,15.889412447738167,11.013701438903809,15.889412447738167,14.04507705193494,9
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",are,are,6,0.898114025592804,1.2957046508755619,0.898114025592804,1.2957046508755619,19.091665231417707,3
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.","answered.,","answered,",7,6.545872449874878,9.443697721726176,3.272936224937439,4.721848860863088,11.53818893205242,9
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",and,and,8,1.6625757217407227,2.39858974885773,1.6625757217407227,2.39858974885773,21.58925110025668,3
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",he,he,9,2.5767102241516113,3.7174070621914193,2.5767102241516113,3.7174070621914193,19.24688205953192,2
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",becomes,becomes,10,5.785409927368164,8.34658221172383,5.785409927368164,8.34658221172383,13.284679534360391,7
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",hungry,hungry,11,7.985153675079346,11.520141607773253,7.985153675079346,11.520141607773253,11.493855449240822,6
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",when,when,12,1.284092664718628,1.852554119431459,1.284092664718628,1.852554119431459,18.19922181566632,4
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",he,he,13,2.107506275177002,3.040488851840232,2.107506275177002,3.040488851840232,19.24688205953192,2
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",needs,needs,14,5.6933417320251465,8.21375588287886,5.6933417320251465,8.21375588287886,14.380528706744089,5
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",to,to,15,1.040371298789978,1.5009385134475113,1.040371298789978,1.5009385134475113,21.53676655844732,2
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",be,be,16,2.7523717880249023,3.970833129266216,2.7523717880249023,3.970833129266216,18.963632727358707,2
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",fed,fed,17,4.248995304107666,6.130004453996623,4.248995304107666,6.130004453996623,12.172114932533136,3
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",more,more,18,7.170711994171143,10.345150633633716,7.170711994171143,10.345150633633716,18.35212965929322,4
185,106,FILLER,True,"The dragon appears happy when questions are answered, and he becomes hungry when he needs to be fed more answers.",answers..,answers.,19,12.632649064064026,18.225060158015776,6.316324532032013,9.112530079007888,12.368779260041338,8
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,Fit,Fit,0,14.072105407714844,20.30175668657697,14.072105407714844,20.30175668657697,13.64712109859222,3
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,a,a,1,4.820148468017578,6.954004291157495,4.820148468017578,6.954004291157495,21.49714088771862,1
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,beet,beet,2,13.95622730255127,20.13457991890987,13.95622730255127,20.13457991890987,8.29920801838728,4
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,into,into,3,4.989193916320801,7.197885321109405,4.989193916320801,7.197885321109405,17.724473884286134,4
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,the,the,4,2.068110704421997,2.983653057278996,2.068110704421997,2.983653057278996,22.632208031412052,3
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,front,front,5,6.1998748779296875,8.944528740521228,6.1998748779296875,8.944528740521228,14.68830495563764,5
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,of,of,6,0.5044803023338318,0.7278112304031841,0.5044803023338318,0.7278112304031841,21.582058346977153,2
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,the,the,7,1.8809421062469482,2.713625848881714,1.8809421062469482,2.713625848881714,22.632208031412052,3
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,spiral.izer,spiralizer,8,13.252333164215088,19.119075336221453,6.626166582107544,9.559537668110726,2.321928094887362,10
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,where,where,9,7.710294246673584,11.123603273470685,7.710294246673584,11.123603273470685,16.79268863520643,5
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,spikes,spikes,10,11.129340171813965,16.05624387424233,11.129340171813965,16.05624387424233,9.782998208920414,6
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,hold,hold,11,4.838286399841309,6.9801717954515725,4.838286399841309,6.9801717954515725,14.278449458220482,4
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,the,the,12,1.0718988180160522,1.5464231090865002,1.0718988180160522,1.5464231090865002,22.632208031412052,3
186,107,FILLER,True,Fit a beet into the front of the spiralizer where spikes hold the vegetable in place.,vegetable,vegetable,13,6.422046661376953,9.265054870726054,6.422046661376953,9.265054870726054,12.286557761607957,9
