,Unnamed: 0,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,disambPositionAmb,disambPositionUnamb,disambPosition_0idx,spillover_1,spillover_2
192,8,5,PREP_DAT,False,"Realizing he wouldn't use it anymore, Lucas sold his gaming console to his neighbor, hoping to make a bit of extra cash.",extra,extra,20,3.349059820175171,4.831671994207203,3.349059820175171,4.831671994207203,12,11,10,0.8706748485565186,5.049665927886963
193,8,5,PREP_DAT,False,"Realizing he wouldn't use it anymore, Lucas sold his gaming console to his neighbor, hoping to make a bit of extra cash.",cash..,cash.,21,2.441168189048767,3.521861240316548,1.2205840945243835,1.760930620158274,12,11,10,3.349059820175171,0.8706748485565186
194,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",Real.izing,Realizing,0,17.89538288116455,25.81758013746535,8.947691440582275,12.908790068732674,12,11,10,NA,NA
195,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",he,he,1,3.481634616851806,5.022936995919448,3.481634616851806,5.022936995919448,12,11,10,17.89538288116455,NA
196,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",wouldn.t,wouldn't,2,5.036070057773031,7.265513297918548,2.518035028886516,3.632756648959274,12,11,10,3.481634616851806,17.89538288116455
197,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",use,use,3,6.453790664672852,9.31085178685901,6.453790664672852,9.31085178685901,12,11,10,5.036070057773031,3.481634616851806
198,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",it,it,4,2.808135986328125,4.051283861617424,2.808135986328125,4.051283861617424,12,11,10,6.453790664672852,5.036070057773031
199,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.","anymore.,","anymore,",5,3.522688180208206,5.082164768184546,1.761344090104103,2.541082384092273,12,11,10,2.808135986328125,6.453790664672852
200,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",Lucas,Lucas,6,7.284114360809326,10.508755665607696,7.284114360809326,10.508755665607696,12,11,10,3.522688180208206,2.808135986328125
201,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",sold,sold,7,8.334409713745117,12.024011562756886,8.334409713745117,12.024011562756886,12,11,10,7.284114360809326,3.522688180208206
202,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",his,his,8,1.8493788242340088,2.6680896584474665,1.8493788242340088,2.6680896584474665,12,11,10,8.334409713745117,7.284114360809326
203,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",gaming,gaming,9,9.345422744750977,13.48259504886316,9.345422744750977,13.48259504886316,12,11,10,1.8493788242340088,8.334409713745117
204,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",console,console,10,3.572714805603028,5.154337932554065,3.572714805603028,5.154337932554065,12,11,10,9.345422744750977,1.8493788242340088
205,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",his,his,11,8.348287582397461,12.044033095039731,8.348287582397461,12.044033095039731,12,11,10,3.572714805603028,9.345422744750977
206,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.","neighbor.,","neighbor,",12,12.233349561691284,17.64899274611319,6.116674780845642,8.824496373056595,12,11,10,8.348287582397461,3.572714805603028
207,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",hoping,hoping,13,5.943572998046875,8.574763289443775,5.943572998046875,8.574763289443775,12,11,10,12.233349561691284,8.348287582397461
208,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",to,to,14,0.9164149761199952,1.3221073414446949,0.9164149761199952,1.3221073414446949,12,11,10,5.943572998046875,12.233349561691284
209,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",make,make,15,2.654499292373657,3.829632965150738,2.654499292373657,3.829632965150738,12,11,10,0.9164149761199952,5.943572998046875
210,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",a,a,16,1.8235214948654173,2.6307854175967678,1.8235214948654173,2.6307854175967678,12,11,10,2.654499292373657,0.9164149761199952
211,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",bit,bit,17,4.940464496612549,7.127583628950913,4.940464496612549,7.127583628950913,12,11,10,1.8235214948654173,2.654499292373657
212,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",of,of,18,0.9079102277755736,1.3098375831841895,0.9079102277755736,1.3098375831841895,12,11,10,4.940464496612549,1.8235214948654173
213,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",extra,extra,19,3.355332374572754,4.840721377330302,3.355332374572754,4.840721377330302,12,11,10,0.9079102277755736,4.940464496612549
214,9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",cash..,cash.,20,2.6100982427597046,3.765575791062424,1.3050491213798523,1.882787895531212,12,11,10,3.355332374572754,0.9079102277755736
215,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",After,After,0,10.893829345703123,15.71647357333656,10.893829345703123,15.71647357333656,9,8,7,NA,NA
216,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",finishing,finishing,1,6.073331832885742,8.76196571697734,6.073331832885742,8.76196571697734,9,8,7,10.893829345703123,NA
217,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",her,her,2,3.521458387374878,5.080390552162583,3.521458387374878,5.080390552162583,9,8,7,6.073331832885742,10.893829345703123
218,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.","shift.,","shift,",3,6.327157735824585,9.128159088396371,3.1635788679122925,4.564079544198186,9,8,7,3.521458387374878,6.073331832885742
219,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",Emily,Emily,4,6.578569889068604,9.490870155100732,6.578569889068604,9.490870155100732,9,8,7,6.327157735824585,3.521458387374878
220,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",handed,handed,5,6.155323028564453,8.880254008379572,6.155323028564453,8.880254008379572,9,8,7,6.578569889068604,6.327157735824585
221,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",the,the,6,1.9224436283111568,2.773499888953092,1.9224436283111568,2.773499888953092,9,8,7,6.155323028564453,6.578569889068604
222,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",documents,documents,7,7.649936676025391,11.036525705616432,7.649936676025391,11.036525705616432,9,8,7,1.9224436283111568,6.155323028564453
223,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",to,to,8,0.7321353554725647,1.0562480465997477,0.7321353554725647,1.0562480465997477,9,8,7,7.649936676025391,1.9224436283111568
224,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",her,her,9,2.033459424972534,2.933661828256798,2.033459424972534,2.933661828256798,9,8,7,0.7321353554725647,7.649936676025391
225,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",supervisor,supervisor,10,2.5116097927093506,3.6234869925899376,2.5116097927093506,3.6234869925899376,9,8,7,2.033459424972534,0.7321353554725647
226,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",and,and,11,2.626046657562256,3.788584490008105,2.626046657562256,3.788584490008105,9,8,7,2.5116097927093506,2.033459424972534
227,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",hurried,hurried,12,6.156249046325684,8.881589969611474,6.156249046325684,8.881589969611474,9,8,7,2.626046657562256,2.5116097927093506
228,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",out,out,13,2.321423053741455,3.3491055274381107,2.321423053741455,3.3491055274381107,9,8,7,6.156249046325684,2.626046657562256
229,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",of,of,14,0.6022629141807556,0.8688817195999116,0.6022629141807556,0.8688817195999116,9,8,7,2.321423053741455,6.156249046325684
230,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",the,the,15,0.2344579696655273,0.3382513501333513,0.2344579696655273,0.3382513501333513,9,8,7,0.6022629141807556,2.321423053741455
231,10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",office..,office.,16,1.3651967644691467,1.9695626019372965,0.6825983822345734,0.984781300968648,9,8,7,0.2344579696655273,0.6022629141807556
232,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",After,After,0,10.893829345703123,15.71647357333656,10.893829345703123,15.71647357333656,9,8,7,NA,NA
233,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",finishing,finishing,1,6.073331832885742,8.76196571697734,6.073331832885742,8.76196571697734,9,8,7,10.893829345703123,NA
234,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",her,her,2,3.521458387374878,5.080390552162583,3.521458387374878,5.080390552162583,9,8,7,6.073331832885742,10.893829345703123
235,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.","shift.,","shift,",3,6.327157735824585,9.128159088396371,3.1635788679122925,4.564079544198186,9,8,7,3.521458387374878,6.073331832885742
236,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",Emily,Emily,4,6.578569889068604,9.490870155100732,6.578569889068604,9.490870155100732,9,8,7,6.327157735824585,3.521458387374878
237,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",handed,handed,5,6.155323028564453,8.880254008379572,6.155323028564453,8.880254008379572,9,8,7,6.578569889068604,6.327157735824585
238,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",the,the,6,1.9224436283111568,2.773499888953092,1.9224436283111568,2.773499888953092,9,8,7,6.155323028564453,6.578569889068604
239,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",documents,documents,7,7.649936676025391,11.036525705616432,7.649936676025391,11.036525705616432,9,8,7,1.9224436283111568,6.155323028564453
240,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",her,her,8,6.868190288543701,9.908704069163736,6.868190288543701,9.908704069163736,9,8,7,7.649936676025391,1.9224436283111568
241,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",supervisor,supervisor,9,3.066943407058716,4.424664044050711,3.066943407058716,4.424664044050711,9,8,7,6.868190288543701,7.649936676025391
242,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",and,and,10,3.8827481269836426,5.6016214678202125,3.8827481269836426,5.6016214678202125,9,8,7,3.066943407058716,6.868190288543701
243,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",hurried,hurried,11,10.087322235107422,14.552929764438453,10.087322235107422,14.552929764438453,9,8,7,3.8827481269836426,3.066943407058716
244,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",out,out,12,2.3511710166931152,3.39202276606502,2.3511710166931152,3.39202276606502,9,8,7,10.087322235107422,3.8827481269836426
245,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",of,of,13,0.5510511994361877,0.7949988327025033,0.5510511994361877,0.7949988327025033,9,8,7,2.3511710166931152,10.087322235107422
246,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",the,the,14,0.223274290561676,0.3221167117513315,0.223274290561676,0.3221167117513315,9,8,7,0.5510511994361877,2.3511710166931152
247,11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",office..,office.,15,1.492229163646698,2.152831614262977,0.746114581823349,1.0764158071314884,9,8,7,0.223274290561676,0.5510511994361877
248,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",Without,Without,0,12.569805145263672,18.13439554801248,12.569805145263672,18.13439554801248,8,7,6,NA,NA
249,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",thinking,thinking,1,6.791542053222656,9.798124040173176,6.791542053222656,9.798124040173176,8,7,6,12.569805145263672,NA
250,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.","twice.,","twice,",2,5.380641162395477,7.762624321790983,2.690320581197738,3.881312160895492,8,7,6,6.791542053222656,12.569805145263672
251,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",Michael,Michael,3,7.35315465927124,10.608359761820196,7.35315465927124,10.608359761820196,8,7,6,5.380641162395477,6.791542053222656
252,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",tossed,tossed,4,12.632816314697266,18.225301449674937,12.632816314697266,18.225301449674937,8,7,6,7.35315465927124,5.380641162395477
253,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",his,his,5,2.2252159118652344,3.2103079609551863,2.2252159118652344,3.2103079609551863,8,7,6,12.632816314697266,7.35315465927124
254,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",keys,keys,6,5.866914749145508,8.464168813910542,5.866914749145508,8.464168813910542,8,7,6,2.2252159118652344,12.632816314697266
255,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",to,to,7,1.8380626440048216,2.6517638613490124,1.8380626440048216,2.6517638613490124,8,7,6,5.866914749145508,2.2252159118652344
256,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",his,his,8,2.0078132152557373,2.896662168680777,2.0078132152557373,2.896662168680777,8,7,6,1.8380626440048216,5.866914749145508
257,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",roommate,roommate,9,6.422908306121826,9.26629796132649,6.422908306121826,9.26629796132649,8,7,6,2.0078132152557373,1.8380626440048216
258,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",before,before,10,5.088557243347168,7.341236300256574,5.088557243347168,7.341236300256574,8,7,6,6.422908306121826,2.0078132152557373
259,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",heading,heading,11,2.780529022216797,4.011455431400012,2.780529022216797,4.011455431400012,8,7,6,5.088557243347168,6.422908306121826
260,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",out,out,12,1.4464449882507324,2.0867790114680265,1.4464449882507324,2.0867790114680265,8,7,6,2.780529022216797,5.088557243347168
261,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",for,for,13,2.0625386238098145,2.9756142442123665,2.0625386238098145,2.9756142442123665,8,7,6,1.4464449882507324,2.780529022216797
262,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",the,the,14,1.83688223361969,2.650060889140169,1.83688223361969,2.650060889140169,8,7,6,2.0625386238098145,1.4464449882507324
263,12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",weekend..,weekend.,15,4.374662011861801,6.311303190078356,2.187331005930901,3.155651595039178,8,7,6,1.83688223361969,2.0625386238098145
264,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",Without,Without,0,12.569805145263672,18.13439554801248,12.569805145263672,18.13439554801248,8,7,6,NA,NA
265,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",thinking,thinking,1,6.791542053222656,9.798124040173176,6.791542053222656,9.798124040173176,8,7,6,12.569805145263672,NA
266,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.","twice.,","twice,",2,5.380641162395477,7.762624321790983,2.690320581197738,3.881312160895492,8,7,6,6.791542053222656,12.569805145263672
267,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",Michael,Michael,3,7.35315465927124,10.608359761820196,7.35315465927124,10.608359761820196,8,7,6,5.380641162395477,6.791542053222656
268,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",tossed,tossed,4,12.632816314697266,18.225301449674937,12.632816314697266,18.225301449674937,8,7,6,7.35315465927124,5.380641162395477
269,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",his,his,5,2.2252159118652344,3.2103079609551863,2.2252159118652344,3.2103079609551863,8,7,6,12.632816314697266,7.35315465927124
270,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",keys,keys,6,5.866914749145508,8.464168813910542,5.866914749145508,8.464168813910542,8,7,6,2.2252159118652344,12.632816314697266
271,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",his,his,7,8.84994125366211,12.76776635881698,8.84994125366211,12.76776635881698,8,7,6,5.866914749145508,2.2252159118652344
272,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",roommate,roommate,8,9.443876266479492,13.624633456418945,9.443876266479492,13.624633456418945,8,7,6,8.84994125366211,5.866914749145508
273,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",before,before,9,8.230658531188965,11.87433024619676,8.230658531188965,11.87433024619676,8,7,6,9.443876266479492,8.84994125366211
274,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",heading,heading,10,3.104144096374512,4.478333294044261,3.104144096374512,4.478333294044261,8,7,6,8.230658531188965,9.443876266479492
275,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",out,out,11,1.449512958526611,2.091205156970632,1.449512958526611,2.091205156970632,8,7,6,3.104144096374512,8.230658531188965
276,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",for,for,12,1.9175945520401,2.7665041506639456,1.9175945520401,2.7665041506639456,8,7,6,1.449512958526611,3.104144096374512
277,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",the,the,13,1.765228033065796,2.546685729342203,1.765228033065796,2.546685729342203,8,7,6,1.9175945520401,1.449512958526611
278,13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",weekend..,weekend.,14,4.446618318557739,6.415114196909272,2.2233091592788696,3.207557098454636,8,7,6,1.765228033065796,1.9175945520401
279,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",Although,Although,0,11.969837188720703,17.26882475241565,11.969837188720703,17.26882475241565,10,9,8,NA,NA
280,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",the,the,1,1.8064582347869875,2.6061683369002173,1.8064582347869875,2.6061683369002173,10,9,8,11.969837188720703,NA
281,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",weather,weather,2,7.590993881225586,10.951489227862618,7.590993881225586,10.951489227862618,10,9,8,1.8064582347869875,11.969837188720703
282,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",was,was,3,2.206729888916016,3.183638267320589,2.206729888916016,3.183638267320589,10,9,8,7.590993881225586,1.8064582347869875
283,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.","terrible.,","terrible,",4,6.64814019203186,9.591238886178967,3.32407009601593,4.795619443089484,10,9,8,2.206729888916016,7.590993881225586
284,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",Sarah,Sarah,5,9.153385162353516,13.205543381074037,9.153385162353516,13.205543381074037,10,9,8,6.64814019203186,2.206729888916016
285,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",delivered,delivered,6,8.240702629089355,11.888820816427856,8.240702629089355,11.888820816427856,10,9,8,9.153385162353516,6.64814019203186
286,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",a,a,7,1.3730627298355105,1.9809107911631527,1.3730627298355105,1.9809107911631527,10,9,8,8.240702629089355,9.153385162353516
287,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",package,package,8,7.136571407318115,10.295896178287816,7.136571407318115,10.295896178287816,10,9,8,1.3730627298355105,8.240702629089355
288,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",to,to,9,2.2294225692749023,3.216376884738833,2.2294225692749023,3.216376884738833,10,9,8,7.136571407318115,1.3730627298355105
289,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",the,the,10,1.686792016029358,2.433526476536652,1.686792016029358,2.433526476536652,10,9,8,2.2294225692749023,7.136571407318115
290,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",neighbors,neighbors,11,5.93064022064209,8.556105235616972,5.93064022064209,8.556105235616972,10,9,8,1.686792016029358,2.2294225692749023
291,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",and,and,12,3.0861196517944336,4.452329517233804,3.0861196517944336,4.452329517233804,10,9,8,5.93064022064209,1.686792016029358
292,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",then,then,13,4.051666259765625,5.845318820301002,4.051666259765625,5.845318820301002,10,9,8,3.0861196517944336,5.93064022064209
293,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",went,went,14,2.507899045944214,3.61813351663388,2.507899045944214,3.61813351663388,10,9,8,4.051666259765625,3.0861196517944336
294,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",inside,inside,15,5.020665645599365,7.24328942886779,5.020665645599365,7.24328942886779,10,9,8,2.507899045944214,4.051666259765625
295,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",to,to,16,1.03575336933136,1.494276249518388,1.03575336933136,1.494276249518388,10,9,8,5.020665645599365,2.507899045944214
296,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",warm,warm,17,6.220096111297607,8.973701813621785,6.220096111297607,8.973701813621785,10,9,8,1.03575336933136,5.020665645599365
297,14,8,PREP_DAT,False,"Although the weather was terrible, Sarah delivered a package to the neighbors and then went inside to warm up.",up..,up.,18,1.2922003269195557,1.8642510034819404,0.6461001634597778,0.9321255017409702,10,9,8,6.220096111297607,1.03575336933136
298,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",Although,Although,0,11.969837188720703,17.26882475241565,11.969837188720703,17.26882475241565,10,9,8,NA,NA
299,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",the,the,1,1.8064582347869875,2.6061683369002173,1.8064582347869875,2.6061683369002173,10,9,8,11.969837188720703,NA
300,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",weather,weather,2,7.590993881225586,10.951489227862618,7.590993881225586,10.951489227862618,10,9,8,1.8064582347869875,11.969837188720703
301,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",was,was,3,2.206729888916016,3.183638267320589,2.206729888916016,3.183638267320589,10,9,8,7.590993881225586,1.8064582347869875
302,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.","terrible.,","terrible,",4,6.64814019203186,9.591238886178967,3.32407009601593,4.795619443089484,10,9,8,2.206729888916016,7.590993881225586
303,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",Sarah,Sarah,5,9.153385162353516,13.205543381074037,9.153385162353516,13.205543381074037,10,9,8,6.64814019203186,2.206729888916016
304,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",delivered,delivered,6,8.240702629089355,11.888820816427856,8.240702629089355,11.888820816427856,10,9,8,9.153385162353516,6.64814019203186
305,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",a,a,7,1.3730627298355105,1.9809107911631527,1.3730627298355105,1.9809107911631527,10,9,8,8.240702629089355,9.153385162353516
306,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",package,package,8,7.136571407318115,10.295896178287816,7.136571407318115,10.295896178287816,10,9,8,1.3730627298355105,8.240702629089355
307,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",the,the,9,6.324065208435059,9.123697514467688,6.324065208435059,9.123697514467688,10,9,8,7.136571407318115,1.3730627298355105
308,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",neighbors,neighbors,10,7.742523670196533,11.170100502957954,7.742523670196533,11.170100502957954,10,9,8,6.324065208435059,7.136571407318115
309,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",and,and,11,4.346329689025879,6.270428288426106,4.346329689025879,6.270428288426106,10,9,8,7.742523670196533,6.324065208435059
310,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",then,then,12,7.084985733032227,10.22147378181465,7.084985733032227,10.22147378181465,10,9,8,4.346329689025879,7.742523670196533
311,15,8,PREP_DAT,True,"Although the weather was terrible, Sarah delivered a package the neighbors and then went inside to warm up.",went,went,13,4.930410385131836,7.113078612177144,4.930410385131836,7.113078612177144,10,9,8,7.084985733032227,4.346329689025879
