,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,disambPositionAmb,disambPositionUnamb,disambPosition_0idx
24,13,PREP_DAT,False,"While reviewing his monthly expenses, Jason realized he had sent money to the wrong account and quickly contacted the bank.",bank..,bank.,19,2.932198703289032,4.230268528136135,1.466099351644516,2.1151342640680677,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",While,While,0,11.199138641357422,16.156941780114316,11.199138641357422,16.156941780114316,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",reviewing,reviewing,1,7.794731140136719,11.24541996093802,7.794731140136719,11.24541996093802,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",his,his,2,3.6143784523010254,5.214445869030616,3.6143784523010254,5.214445869030616,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",monthly,monthly,3,8.173561096191406,11.791956059878302,8.173561096191406,11.791956059878302,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.","expenses.,","expenses,",4,7.961517632007599,11.486042005647406,3.9807588160037994,5.743021002823703,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",Jason,Jason,5,7.39340877532959,10.666434175432943,7.39340877532959,10.666434175432943,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",realized,realized,6,7.202064514160156,10.39038275874124,7.202064514160156,10.39038275874124,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",he,he,7,1.7190696001052856,2.480093187014869,1.7190696001052856,2.480093187014869,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",had,had,8,1.691969633102417,2.440996199011576,1.691969633102417,2.440996199011576,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",sent,sent,9,8.055699348449707,11.621917500900846,8.055699348449707,11.621917500900846,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",money,money,10,5.021252632141113,7.244136271440639,5.021252632141113,7.244136271440639,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",the,the,11,6.341724872589111,9.149175024366505,6.341724872589111,9.149175024366505,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",wrong,wrong,12,0.197142094373703,0.28441592190340537,0.197142094373703,0.28441592190340537,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",account,account,13,13.211421012878418,19.06005157837594,13.211421012878418,19.06005157837594,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",and,and,14,2.600337266921997,3.751493679627126,2.600337266921997,3.751493679627126,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",quickly,quickly,15,6.331777572631836,9.134824104047908,6.331777572631836,9.134824104047908,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",contacted,contacted,16,6.5143208503723145,9.398178385591713,6.5143208503723145,9.398178385591713,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",the,the,17,1.4010566473007202,2.0212974770652665,1.4010566473007202,2.0212974770652665,12,11,10
25,13,PREP_DAT,True,"While reviewing his monthly expenses, Jason realized he had sent money the wrong account and quickly contacted the bank.",bank..,bank.,18,3.0575374364852905,4.411094096949682,1.5287687182426453,2.205547048474841,12,11,10
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",Late,Late,0,14.082889556884766,20.317314925104622,14.082889556884766,20.317314925104622,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",at,at,1,4.057397365570068,5.853587058223883,4.057397365570068,5.853587058223883,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.","night.,","night,",2,0.6928590387105942,0.9995842991828686,0.3464295193552971,0.4997921495914343,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",the,the,3,2.5662622451782227,3.702333814739199,2.5662622451782227,3.702333814739199,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",teacher,teacher,4,8.495851516723633,12.256922851306163,8.495851516723633,12.256922851306163,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",emailed,emailed,5,7.92268705368042,11.430021322859934,7.92268705368042,11.430021322859934,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",the,the,6,2.772749900817871,4.000232531535308,2.772749900817871,4.000232531535308,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",assignment,assignment,7,8.005693435668945,11.549774218516916,8.005693435668945,11.549774218516916,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",to,to,8,1.7738347053527832,2.559102532769196,1.7738347053527832,2.559102532769196,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",her,her,9,1.6272963285446167,2.347692343248136,1.6272963285446167,2.347692343248136,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.","students.,","students,",10,3.7229045629501343,5.371015950671053,1.8614522814750671,2.6855079753355264,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",reminding,reminding,11,5.159850120544434,7.444090180639774,5.159850120544434,7.444090180639774,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",them,them,12,0.046565812081098557,0.06718026616436827,0.046565812081098557,0.06718026616436827,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",of,of,13,1.6816017627716064,2.426038523900736,1.6816017627716064,2.426038523900736,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",the,the,14,1.053417444229126,1.5197601227752864,1.053417444229126,1.5197601227752864,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",deadline,deadline,15,6.291584014892578,9.076837057621796,6.291584014892578,9.076837057621796,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",the,the,16,5.353507995605469,7.723479436619424,5.353507995605469,7.723479436619424,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",next,next,17,3.446455478668213,4.97218422771923,3.446455478668213,4.97218422771923,9,8,7
26,14,PREP_DAT,False,"Late at night, the teacher emailed the assignment to her students, reminding them of the deadline the next day.",day..,day.,18,1.0399917662143707,1.500390963682827,0.5199958831071854,0.7501954818414135,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",Late,Late,0,14.082889556884766,20.317314925104622,14.082889556884766,20.317314925104622,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",at,at,1,4.057397365570068,5.853587058223883,4.057397365570068,5.853587058223883,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.","night.,","night,",2,0.6928590387105942,0.9995842991828686,0.3464295193552971,0.4997921495914343,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",the,the,3,2.5662622451782227,3.702333814739199,2.5662622451782227,3.702333814739199,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",teacher,teacher,4,8.495851516723633,12.256922851306163,8.495851516723633,12.256922851306163,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",emailed,emailed,5,7.92268705368042,11.430021322859934,7.92268705368042,11.430021322859934,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",the,the,6,2.772749900817871,4.000232531535308,2.772749900817871,4.000232531535308,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",assignment,assignment,7,8.005693435668945,11.549774218516916,8.005693435668945,11.549774218516916,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",her,her,8,6.717804431915283,9.69174313958608,6.717804431915283,9.69174313958608,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.","students.,","students,",9,6.455479383468628,9.313288093091133,3.227739691734314,4.6566440465455665,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",reminding,reminding,10,5.738594055175781,8.279041185076986,5.738594055175781,8.279041185076986,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",them,them,11,0.12574422359466553,0.18141056780045695,0.12574422359466553,0.18141056780045695,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",of,of,12,1.561789631843567,2.253186156772514,1.561789631843567,2.253186156772514,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",the,the,13,1.1709821224212646,1.6893701009867916,1.1709821224212646,1.6893701009867916,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",deadline,deadline,14,6.532349109649658,9.424187665846997,6.532349109649658,9.424187665846997,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",the,the,15,5.238581657409668,7.557675778436815,5.238581657409668,7.557675778436815,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",next,next,16,3.179894208908081,4.5876176057432225,3.179894208908081,4.5876176057432225,9,8,7
27,14,PREP_DAT,True,"Late at night, the teacher emailed the assignment her students, reminding them of the deadline the next day.",day..,day.,17,1.0020476877689362,1.4456492298784966,0.5010238438844681,0.7228246149392483,9,8,7
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,I,I,0,7.896903991699219,11.392824227200723,7.896903991699219,11.392824227200723,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,didn.t,didn't,1,4.7407225131755695,6.839416859989058,2.3703612565877847,3.419708429994529,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,realize,realize,2,3.6072394847869873,5.204146516001046,3.6072394847869873,5.204146516001046,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,that,that,3,1.6539850234985352,2.3861959911059523,1.6539850234985352,2.3861959911059523,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,Paul,Paul,4,7.968729496002197,11.49644652606798,7.968729496002197,11.49644652606798,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,had,had,5,2.813307762145996,4.058745156942456,2.813307762145996,4.058745156942456,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,given,given,6,5.325348854064941,7.682854382763216,5.325348854064941,7.682854382763216,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,his,his,7,3.2783212661743164,4.729617833150514,3.2783212661743164,4.729617833150514,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,old,old,8,6.670064926147461,9.622869591360352,6.670064926147461,9.622869591360352,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,books,books,9,6.772669792175293,9.770897122749782,6.772669792175293,9.770897122749782,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,to,to,10,0.7847822308540344,1.1322014326308931,0.7847822308540344,1.1322014326308931,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,the,the,11,2.0242786407470703,2.92041675638325,2.0242786407470703,2.92041675638325,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,library,library,12,4.78501033782959,6.903310684989173,4.78501033782959,6.903310684989173,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,until,until,13,3.618696451187134,5.220675424610169,3.618696451187134,5.220675424610169,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,I,I,14,1.726773738861084,2.49120790979218,1.726773738861084,2.49120790979218,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,saw,saw,15,2.6001272201538086,3.7511906461963056,2.6001272201538086,3.7511906461963056,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,them,them,16,1.3114737272262573,1.8920566425254866,1.3114737272262573,1.8920566425254866,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,on,on,17,1.9079235792160034,2.7525518861300498,1.9079235792160034,2.7525518861300498,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,the,the,18,1.1250529289245605,1.623108281297067,1.1250529289245605,1.623108281297067,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,donation,donation,19,9.963812828063965,14.37474335539372,9.963812828063965,14.37474335539372,11,10,9
28,15,PREP_DAT,False,I didn't realize that Paul had given his old books to the library until I saw them on the donation shelf.,shelf..,shelf.,20,6.430606722831726,9.27740442893656,3.215303361415863,4.63870221446828,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,I,I,0,7.896903991699219,11.392824227200723,7.896903991699219,11.392824227200723,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,didn.t,didn't,1,4.7407225131755695,6.839416859989058,2.3703612565877847,3.419708429994529,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,realize,realize,2,3.6072394847869873,5.204146516001046,3.6072394847869873,5.204146516001046,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,that,that,3,1.6539850234985352,2.3861959911059523,1.6539850234985352,2.3861959911059523,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,Paul,Paul,4,7.968729496002197,11.49644652606798,7.968729496002197,11.49644652606798,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,had,had,5,2.813307762145996,4.058745156942456,2.813307762145996,4.058745156942456,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,given,given,6,5.325348854064941,7.682854382763216,5.325348854064941,7.682854382763216,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,his,his,7,3.2783212661743164,4.729617833150514,3.2783212661743164,4.729617833150514,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,old,old,8,6.670064926147461,9.622869591360352,6.670064926147461,9.622869591360352,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,books,books,9,6.772669792175293,9.770897122749782,6.772669792175293,9.770897122749782,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,the,the,10,4.4721221923828125,6.4519085092001625,4.4721221923828125,6.4519085092001625,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,library,library,11,8.501028060913086,12.26439102593723,8.501028060913086,12.26439102593723,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,until,until,12,6.252233505249023,9.020066272502588,6.252233505249023,9.020066272502588,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,I,I,13,1.7307548522949219,2.4969514424003942,1.7307548522949219,2.4969514424003942,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,saw,saw,14,2.5539422035217285,3.6845597517378295,2.5539422035217285,3.6845597517378295,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,them,them,15,1.3943973779678345,2.011690182222768,1.3943973779678345,2.011690182222768,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,on,on,16,1.8110928535461426,2.6128546784004616,1.8110928535461426,2.6128546784004616,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,the,the,17,1.1920443773269653,1.7197565116891853,1.1920443773269653,1.7197565116891853,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,donation,donation,18,9.972675323486328,14.387529233589465,9.972675323486328,14.387529233589465,11,10,9
29,15,PREP_DAT,True,I didn't realize that Paul had given his old books the library until I saw them on the donation shelf.,shelf..,shelf.,19,6.620601058006287,9.551508314089894,3.3103005290031433,4.775754157044947,11,10,9
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",To,To,0,10.246170043945312,14.782098710504956,10.246170043945312,14.782098710504956,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",light.en,lighten,1,9.914181649684906,14.303140700472776,4.957090824842453,7.151570350236388,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",her,her,2,5.292820453643799,7.635925820787582,5.292820453643799,7.635925820787582,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.","load.,","load,",3,4.14407616853714,5.978638137414668,2.07203808426857,2.989319068707334,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",Rebecca,Rebecca,4,7.960287570953369,11.484267402664479,7.960287570953369,11.484267402664479,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",sold,sold,5,8.064817428588867,11.63507210990004,8.064817428588867,11.63507210990004,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",her,her,6,1.4760535955429077,2.1294952023760767,1.4760535955429077,2.1294952023760767,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",furniture,furniture,7,6.546482086181641,9.444577241002689,6.546482086181641,9.444577241002689,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",to,to,8,1.7314586639404297,2.497966827971088,1.7314586639404297,2.497966827971088,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",a,a,9,1.6016640663146973,2.3107128056422654,1.6016640663146973,2.3107128056422654,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.","neighbor.,","neighbor,",10,7.29142689704895,10.519305425376924,3.645713448524475,5.259652712688462,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",planning,planning,11,9.655525207519531,13.929978334066808,9.655525207519531,13.929978334066808,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",to,to,12,0.2814529836177826,0.4060508237087776,0.2814529836177826,0.4060508237087776,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",travel,travel,13,6.283238410949707,9.064796896200193,6.283238410949707,9.064796896200193,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",abroad,abroad,14,5.441181182861328,7.849965109092382,5.441181182861328,7.849965109092382,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",with,with,15,2.900886058807373,4.185093931225327,2.900886058807373,4.185093931225327,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",just,just,16,7.833410739898682,11.301222827698174,7.833410739898682,11.301222827698174,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",a,a,17,1.6456172466278076,2.3741238409112886,1.6456172466278076,2.3741238409112886,9,8,7
30,16,PREP_DAT,False,"To lighten her load, Rebecca sold her furniture to a neighbor, planning to travel abroad with just a suitcase.",suitcase..,suitcase.,18,4.496292352676392,6.4867786795932005,2.248146176338196,3.2433893397966003,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",To,To,0,10.246170043945312,14.782098710504956,10.246170043945312,14.782098710504956,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",light.en,lighten,1,9.914181649684906,14.303140700472776,4.957090824842453,7.151570350236388,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",her,her,2,5.292820453643799,7.635925820787582,5.292820453643799,7.635925820787582,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.","load.,","load,",3,4.14407616853714,5.978638137414668,2.07203808426857,2.989319068707334,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",Rebecca,Rebecca,4,7.960287570953369,11.484267402664479,7.960287570953369,11.484267402664479,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",sold,sold,5,8.064817428588867,11.63507210990004,8.064817428588867,11.63507210990004,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",her,her,6,1.4760535955429077,2.1294952023760767,1.4760535955429077,2.1294952023760767,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",furniture,furniture,7,6.546482086181641,9.444577241002689,6.546482086181641,9.444577241002689,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",a,a,8,6.617437362670898,9.546944066518646,6.617437362670898,9.546944066518646,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.","neighbor.,","neighbor,",9,14.099055290222168,20.34063714842283,7.049527645111084,10.170318574211414,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",planning,planning,10,9.979190826416016,14.396929117355024,9.979190826416016,14.396929117355024,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",to,to,11,0.2847837209701538,0.4108560619695472,0.2847837209701538,0.4108560619695472,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",travel,travel,12,6.637627124786377,9.576071736199376,6.637627124786377,9.576071736199376,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",abroad,abroad,13,5.3436174392700195,7.709210380042639,5.3436174392700195,7.709210380042639,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",with,with,14,2.875563383102417,4.148561032563747,2.875563383102417,4.148561032563747,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",just,just,15,8.20328426361084,11.834837526113832,8.20328426361084,11.834837526113832,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",a,a,16,1.7290245294570923,2.4944551142231206,1.7290245294570923,2.4944551142231206,9,8,7
31,16,PREP_DAT,True,"To lighten her load, Rebecca sold her furniture a neighbor, planning to travel abroad with just a suitcase.",suitcase..,suitcase.,17,4.603024005889893,6.640759906390199,2.3015120029449463,3.3203799531950997,9,8,7
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.",Before,Before,0,12.528427124023438,18.07469968196739,12.528427124023438,18.07469968196739,10,9,8
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.",the,the,1,2.4726696014404297,3.5673081717549975,2.4726696014404297,3.5673081717549975,10,9,8
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.",meeting,meeting,2,6.7590861320495605,9.751300043649266,6.7590861320495605,9.751300043649266,10,9,8
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.","began.,","began,",3,3.361682206392288,4.849882248206823,1.680841103196144,2.4249411241034116,10,9,8
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.",David,David,4,6.576284408569336,9.487572903718391,6.576284408569336,9.487572903718391,10,9,8
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.",showed,showed,5,7.525543212890625,10.857063873232901,7.525543212890625,10.857063873232901,10,9,8
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.",the,the,6,2.961916446685791,4.2731421691610505,2.961916446685791,4.2731421691610505,10,9,8
